userName,score,content,sentiment,cleaned_text
A Google user,5,very easy to follow along,Positive,easy follow along
A Google user,5,"It's fun, and it includes pronunciation, grammar, and writing of the language.",Positive,fun includes pronunciation grammar writing language
A Google user,5,Makes learning other languages super fun and exciting!!♡I love it!,Positive,makes learning languages super fun exciting love
A Google user,5,The app moves smoothly and turns learning into a game. This is very effective,Positive,app moves smoothly turns learning game effective
A Google user,5,great,Positive,great
A Google user,5,It's very good! right now I have a streak of 67! soon I'll be at 70! thanks duo!,Positive,good right streak 67 soon 70 thanks duo
A Google user,1,Asco total no paran de salir anuncios despues de cada leccion antes no era asi eso fastidia el aprendizaje que te esten bombardeando constantemente con anuncios .,Negative,asco total paran de salir anuncios despues de cada leccion antes era asi eso fastidia el aprendizaje que te esten bombardeando constantemente con anuncios
A Google user,5,Easy and fun,Positive,easy fun
A Google user,4,This is a very helpful app for learning English 🥰🥰🥰🥰🥰,Positive,helpful app learning english
A Google user,5,it is really helping me find out what the mean girls are saying,Positive,really helping find mean girls saying
A Google user,5,this app is very good for learning this is my favourite language learning app,Positive,app good learning favourite language learning app
A Google user,4,"Good app, courses are designed beautiful",Positive,good app courses designed beautiful
A Google user,5,It is great hola como stas glasas mucho gusto,Positive,great hola como stas glasas mucho gusto
A Google user,5,This is very beneficial for learning very languages,Positive,beneficial learning languages
A Google user,5,Nice app,Positive,nice app
A Google user,5,good,Positive,good
A Google user,4,"Está muy bonita y didáctica, aunque me gustaría que hubiesen más ejércitos.",Positive,está muy bonita didáctica aunque gustaría que hubiesen más ejércitos
A Google user,5,the BEST app possible for learning,Positive,best app possible learning
A Google user,5,lovely apps,Positive,lovely apps
A Google user,5,good learning app 💯,Positive,good learning app
A Google user,5,the great learning App,Positive,great learning app
A Google user,4,this is fun for me to learn more things (•̀ᴗ•́)و ̑̑ Duolingo I LIKE YOU SO MUCH!!!!!! even tho people are scared of Duolingo I think this app is better then the other apps that teach you language.,Positive,fun learn things ᴗ و duolingo like much even tho people scared duolingo think app better apps teach language
A Google user,5,good 😊,Positive,good
A Google user,5,its very helpful,Positive,helpful
A Google user,1,very bad👎,Negative,bad
A Google user,5,very good spss,Positive,good spss
A Google user,5,Really useful for me!,Positive,really useful
A Google user,5,very nice app,Positive,nice app
A Google user,5,Perfect for learning Japanese 👌🏻,Positive,perfect learning japanese
A Google user,5,a useful app for busy learners,Positive,useful app busy learners
A Google user,5,it's fun to learn Duolingo because definitely no adds try it it's fun ↑,Positive,fun learn duolingo definitely adds try fun
A Google user,5,love this App kudos to the team,Positive,love app kudos team
A Google user,4,Duolingo app is good,Positive,duolingo app good
A Google user,5,you are best dioling,Positive,best dioling
A Google user,3,good,Neutral,good
A Google user,5,paka aaral katalaga,Positive,paka aaral katalaga
A Google user,4,"I don't like the ""YOU HAVE TO DO YOUR STREAK OR DUO WILL GEt U"" but it's good for learning",Positive,like streak duo get u good learning
A Google user,5,nice👍,Positive,nice
A Google user,5,"I personally love it, it helps me so much.",Positive,personally love helps much
A Google user,5,Duolingo is a very good app to learn languages.,Positive,duolingo good app learn languages
A Google user,5,Fun😀😀😀💖,Positive,fun
A Google user,5,it's the best,Positive,best
A Google user,5,গুড,Positive,গ ড
A Google user,5,very nice 🙂,Positive,nice
A Google user,5,Helps my commicate in my friends' language and reaching to the potential of us talking in Spanish all day,Positive,helps commicate friends language reaching potential us talking spanish day
A Google user,2,So many add. Don't install,Negative,many add install
A Google user,5,so nice app . it really helps in speaking English,Positive,nice app really helps speaking english
